Time_stamp,qDelay
0.926800,0.000000
0.927600,0.000000
0.928400,0.000000
0.929200,0.000000
0.946800,0.000000
0.947600,0.000000
0.948400,0.000000
0.949200,0.000000
0.950000,0.000000
0.967600,0.000000
0.968400,0.000000
0.969200,0.000000
0.970000,0.000000
0.970800,0.000000
0.988400,0.000000
0.989200,0.000000
0.990000,0.000000
0.990800,0.000000
0.991600,0.000000
1.009200,0.000000
1.010000,0.000000
1.010800,0.000000
1.011600,0.000000
1.012400,0.000000
1.030000,0.000000
1.030800,0.000000
1.031600,0.000000
1.032400,0.000000
1.033200,0.000000
1.050800,0.000000
1.051600,0.000000
1.052400,0.000000
1.053200,0.000000
1.054000,0.000000
1.071600,0.000000
1.072400,0.000000
1.073200,0.000000
1.074000,0.000000
1.074800,0.000000
1.092400,0.000000
1.093200,0.000000
1.094000,0.000000
1.094800,0.000000
1.095600,0.000000
1.113200,0.000000
1.114000,0.000000
1.114800,0.000000
1.115600,0.000000
1.116400,0.000000
1.134000,0.000000
1.134800,0.000000
1.135600,0.000000
1.136400,0.000000
1.137200,0.000000
1.154800,0.000000
1.155600,0.000000
1.156400,0.000000
1.157200,0.000000
1.158000,0.000000
1.175600,0.000000
1.176400,0.000000
1.177200,0.000000
1.178000,0.000000
1.178800,0.000000
1.196400,0.000000
1.197200,0.000000
1.198000,0.000000
1.198800,0.000000
1.199600,0.000000
1.217200,0.000000
1.218000,0.000000
1.218800,0.000000
1.219600,0.000000
1.220400,0.000000
1.238000,0.000000
1.238800,0.000000
1.239600,0.000000
1.240400,0.000000
1.241200,0.000000
1.258800,0.000000
1.259600,0.000000
1.260400,0.000000
1.261200,0.000000
1.262000,0.000000
1.279600,0.000000
1.280400,0.000000
1.281200,0.000000
1.282000,0.000000
1.282800,0.000000
1.300400,0.000000
1.301200,0.000000
1.302000,0.000000
1.302800,0.000000
1.303600,0.000000
1.321200,0.000000
1.322000,0.000000
1.322800,0.000000
1.323600,0.000000
1.324400,0.000000
1.342000,0.000000
1.342800,0.000000
1.343600,0.000000
1.344400,0.000000
1.345200,0.000000
1.362800,0.000000
1.363600,0.000000
1.364400,0.000000
1.365200,0.000000
1.366000,0.000000
1.383600,0.000000
1.384400,0.000000
1.385200,0.000000
1.386000,0.000000
1.386800,0.000000
1.404400,0.000000
1.405200,0.000000
1.406000,0.000000
1.406800,0.000000
1.407600,0.000000
1.425200,0.000000
1.426000,0.000000
1.426800,0.000000
1.427600,0.000000
1.428400,0.000000
1.446000,0.000000
1.446800,0.000000
1.447600,0.000000
1.448400,0.000000
1.449200,0.000000
1.466800,0.000000
1.467600,0.000000
1.468400,0.000000
1.469200,0.000000
1.470000,0.000000
1.487600,0.000000
1.488400,0.000000
1.489200,0.000000
1.490000,0.000000
1.490800,0.000000
1.508400,0.000000
1.509200,0.000000
1.510000,0.000000
1.510800,0.000000
1.511600,0.000000
1.529200,0.000000
1.530000,0.000000
1.530800,0.000000
1.531600,0.000000
1.532400,0.000000
1.550000,0.000000
1.550800,0.000000
1.551600,0.000000
1.552400,0.000000
1.553200,0.000000
1.570800,0.000000
1.571600,0.000000
1.572400,0.000000
1.573200,0.000000
1.574000,0.000000
1.591600,0.000000
1.592400,0.000000
1.593200,0.000000
1.594000,0.000000
1.594800,0.000000
1.612400,0.000000
1.613200,0.000000
1.614000,0.000000
1.614800,0.000000
1.615600,0.000000
1.633200,0.000000
1.634000,0.000000
1.634800,0.000000
1.635600,0.000000
1.636400,0.000000
1.654000,0.000000
1.654800,0.000000
1.655600,0.000000
1.656400,0.000000
1.657200,0.000000
1.674800,0.000000
1.675600,0.000000
1.676400,0.000000
1.677200,0.000000
1.678000,0.000000
1.695600,0.000000
1.696400,0.000000
1.697200,0.000000
1.698000,0.000000
1.698800,0.000000
1.716400,0.000000
1.717200,0.000000
1.718000,0.000000
1.718800,0.000000
1.719600,0.000000
1.737200,0.000000
1.738000,0.000000
1.738800,0.000000
1.739600,0.000000
1.740400,0.000000
1.758000,0.000000
1.758800,0.000000
1.759600,0.000000
1.760400,0.000000
1.761200,0.000000
1.778800,0.000000
1.779600,0.000000
1.780400,0.000000
1.781200,0.000000
1.782000,0.000000
1.799600,0.000000
1.800400,0.000000
1.801200,0.000000
1.802000,0.000000
1.802800,0.000000
1.820400,0.000000
1.821200,0.000000
1.822000,0.000000
1.822800,0.000000
1.823600,0.000000
1.841200,0.000000
1.842000,0.000000
1.842800,0.000000
1.843600,0.000000
1.844400,0.000000
1.862000,0.000000
1.862800,0.000000
1.863600,0.000000
1.864400,0.000000
1.865200,0.000000
1.882800,0.000000
1.883600,0.000000
1.884400,0.000000
1.885200,0.000000
1.886000,0.000000
1.903600,0.000000
1.904400,0.000000
1.905200,0.000000
1.906000,0.000000
1.906800,0.000000
1.924400,0.000000
1.925200,0.000000
1.926000,0.000000
1.926800,0.000000
1.927600,0.000000
1.945200,0.000000
1.946000,0.000000
1.946800,0.000000
1.947600,0.000000
1.948400,0.000000
1.966000,0.000000
1.966800,0.000000
1.967600,0.000000
1.968400,0.000000
1.969200,0.000000
1.986800,0.000000
1.987600,0.000000
1.988400,0.000000
1.989200,0.000000
1.990000,0.000000
2.007600,0.000000
2.008400,0.000000
2.009200,0.000000
2.010000,0.000000
2.010800,0.000000
2.028400,0.000000
2.029200,0.000000
2.030000,0.000000
2.030800,0.000000
2.031600,0.000000
2.049200,0.000000
2.050000,0.000000
2.050800,0.000000
2.051600,0.000000
2.052400,0.000000
2.070000,0.000000
2.070800,0.000000
2.071600,0.000000
2.072400,0.000000
2.073200,0.000000
2.090800,0.000000
2.091600,0.000000
2.092400,0.000000
2.093200,0.000000
2.094000,0.000000
2.111600,0.000000
2.112400,0.000000
2.113200,0.000000
2.114000,0.000000
2.114800,0.000000
2.132400,0.000000
2.133200,0.000000
2.134000,0.000000
2.134800,0.000000
2.135216,0.000000
