Time_stamp,qDelay
2.299600,0.000000
2.319600,0.000000
2.320400,0.000000
2.340400,0.000000
2.341200,0.000000
2.361200,0.000000
2.362000,0.000000
2.382000,0.000000
2.382800,0.000000
2.402800,0.000000
2.403600,0.000000
2.423600,0.000000
2.424400,0.000000
2.444400,0.000000
2.445200,0.000000
2.465200,0.000000
2.466000,0.000000
2.486000,0.000000
2.486800,0.000000
2.506800,0.000000
2.507600,0.000000
2.527600,0.000000
2.528400,0.000000
2.548400,0.000000
2.549200,0.000000
2.569200,0.000000
2.570000,0.000000
2.590000,0.000000
2.590800,0.000000
2.610800,0.000000
2.611600,0.000000
2.631600,0.000000
2.632400,0.000000
2.652400,0.000000
2.653200,0.000000
2.673200,0.000000
2.674000,0.000000
2.694000,0.000000
2.694800,0.000000
2.714800,0.000000
2.715600,0.000000
2.735600,0.000000
2.736400,0.000000
2.756400,0.000000
2.757200,0.000000
2.777200,0.000000
2.778000,0.000000
2.798000,0.000000
2.798800,0.000000
2.818800,0.000000
2.819600,0.000000
2.839600,0.000000
2.840400,0.000000
2.860400,0.000000
2.861200,0.000000
2.881200,0.000000
2.882000,0.000000
2.902000,0.000000
2.902800,0.000000
2.922800,0.000000
2.923600,0.000000
2.943600,0.000000
2.944400,0.000000
2.964400,0.000000
2.965200,0.000000
2.985200,0.000000
2.986000,0.000000
3.006000,0.000000
3.006800,0.000000
3.026800,0.000000
3.027600,0.000000
3.047600,0.000000
3.048400,0.000000
3.068400,0.000000
3.069200,0.000000
3.089200,0.000000
3.090000,0.000000
3.110000,0.000000
3.110800,0.000000
3.130800,0.000000
3.131600,0.000000
3.151600,0.000000
3.152400,0.000000
3.172400,0.000000
3.173200,0.000000
3.193200,0.000000
3.194000,0.000000
3.214000,0.000000
3.214800,0.000000
3.234800,0.000000
3.235600,0.000000
3.255600,0.000000
3.256400,0.000000
3.276400,0.000000
3.277200,0.000000
3.297200,0.000000
3.298000,0.000000
3.318000,0.000000
3.318800,0.000000
3.338800,0.000000
3.339600,0.000000
3.359600,0.000000
3.360400,0.000000
3.380400,0.000000
3.381200,0.000000
3.401200,0.000000
3.402000,0.000000
3.422000,0.000000
3.422800,0.000000
3.442800,0.000000
3.443600,0.000000
3.463600,0.000000
3.464400,0.000000
3.484400,0.000000
3.485200,0.000000
3.505200,0.000000
3.506000,0.000000
3.526000,0.000000
3.526800,0.000000
3.546800,0.000000
3.547600,0.000000
3.567600,0.000000
3.568400,0.000000
3.588400,0.000000
3.589200,0.000000
3.609200,0.000000
3.610000,0.000000
3.630000,0.000000
3.630800,0.000000
3.650800,0.000000
3.651600,0.000000
3.671600,0.000000
3.672400,0.000000
3.692400,0.000000
3.693200,0.000000
3.713200,0.000000
3.714000,0.000000
3.734000,0.000000
3.734800,0.000000
3.754800,0.000000
3.755600,0.000000
3.775600,0.000000
3.776400,0.000000
3.796400,0.000000
3.797200,0.000000
3.817200,0.000000
3.818000,0.000000
3.838000,0.000000
3.838800,0.000000
3.858800,0.000000
3.859600,0.000000
3.879600,0.000000
3.880400,0.000000
3.900400,0.000000
3.901200,0.000000
3.921200,0.000000
3.922000,0.000000
3.942000,0.000000
3.942800,0.000000
3.962800,0.000000
3.963600,0.000000
3.983600,0.000000
3.984400,0.000000
4.004400,0.000000
4.005200,0.000000
4.025200,0.000000
4.026000,0.000000
4.046000,0.000000
4.046800,0.000000
4.066800,0.000000
4.067600,0.000000
4.087600,0.000000
4.088400,0.000000
4.108400,0.000000
4.109200,0.000000
4.129200,0.000000
4.130000,0.000000
4.150000,0.000000
4.150800,0.000000
4.170800,0.000000
4.171600,0.000000
4.191600,0.000000
4.192400,0.000000
4.212400,0.000000
4.213200,0.000000
4.233200,0.000000
4.234000,0.000000
4.254000,0.000000
4.254800,0.000000
4.274800,0.000000
4.275600,0.000000
4.295600,0.000000
4.296400,0.000000
4.316400,0.000000
4.317200,0.000000
4.337200,0.000000
4.338000,0.000000
4.358000,0.000000
4.358800,0.000000
4.378800,0.000000
4.379600,0.000000
4.399600,0.000000
4.400400,0.000000
4.420400,0.000000
4.421200,0.000000
4.441200,0.000000
4.442000,0.000000
4.462000,0.000000
4.462800,0.000000
4.482800,0.000000
4.483600,0.000000
4.503600,0.000000
4.504400,0.000000
4.524400,0.000000
4.525200,0.000000
4.545200,0.000000
4.546000,0.000000
4.566000,0.000000
4.566800,0.000000
4.586800,0.000000
4.587600,0.000000
4.607600,0.000000
4.608400,0.000000
4.628400,0.000000
4.629200,0.000000
4.649200,0.000000
4.650000,0.000000
4.670000,0.000000
4.670800,0.000000
4.690800,0.000000
4.691600,0.000000
4.711600,0.000000
4.712400,0.000000
4.732400,0.000000
4.733200,0.000000
4.753200,0.000000
4.754000,0.000000
4.774000,0.000000
4.774800,0.000000
4.794800,0.000000
4.795600,0.000000
4.815600,0.000000
4.816400,0.000000
4.836400,0.000000
4.837200,0.000000
4.857200,0.000000
4.858000,0.000000
4.878000,0.000000
4.878800,0.000000
4.898800,0.000000
4.899600,0.000000
4.919600,0.000000
4.920400,0.000000
4.940400,0.000000
4.941200,0.000000
4.961200,0.000000
4.962000,0.000000
4.982000,0.000000
4.982800,0.000000
5.002800,0.000000
5.003600,0.000000
5.023600,0.000000
5.024400,0.000000
5.044400,0.000000
5.045200,0.000000
5.065200,0.000000
5.066000,0.000000
5.086000,0.000000
5.086800,0.000000
5.106800,0.000000
5.107600,0.000000
5.127600,0.000000
5.128400,0.000000
5.148400,0.000000
5.149200,0.000000
5.169200,0.000000
5.170000,0.000000
5.190000,0.000000
5.190800,0.000000
5.210800,0.000000
5.211600,0.000000
5.231600,0.000000
5.232400,0.000000
5.252400,0.000000
5.253200,0.000000
5.273200,0.000000
5.274000,0.000000
5.294000,0.000000
5.294800,0.000000
5.314800,0.000000
5.315600,0.000000
5.335600,0.000000
5.336400,0.000000
5.356016,0.000000
