Time_stamp,qDelay
3.463600,0.000000
3.484400,0.000000
3.505200,0.000000
3.526000,0.000000
3.546800,0.000000
3.567600,0.000000
3.588400,0.000000
3.609200,0.000000
3.630000,0.000000
3.650800,0.000000
3.671600,0.000000
3.692400,0.000000
3.713200,0.000000
3.734000,0.000000
3.754800,0.000000
3.775600,0.000000
3.796400,0.000000
3.817200,0.000000
3.838000,0.000000
3.858800,0.000000
3.879600,0.000000
3.900400,0.000000
3.921200,0.000000
3.942000,0.000000
3.962800,0.000000
3.983600,0.000000
4.004400,0.000000
4.025200,0.000000
4.046000,0.000000
4.066800,0.000000
4.087600,0.000000
4.108400,0.000000
4.129200,0.000000
4.150000,0.000000
4.170800,0.000000
4.191600,0.000000
4.212400,0.000000
4.233200,0.000000
4.254000,0.000000
4.274800,0.000000
4.295600,0.000000
4.316400,0.000000
4.337200,0.000000
4.358000,0.000000
4.378800,0.000000
4.399600,0.000000
4.420400,0.000000
4.441200,0.000000
4.462000,0.000000
4.482800,0.000000
4.503600,0.000000
4.524400,0.000000
4.545200,0.000000
4.566000,0.000000
4.586800,0.000000
4.607600,0.000000
4.628400,0.000000
4.649200,0.000000
4.670000,0.000000
4.690800,0.000000
4.711600,0.000000
4.732400,0.000000
4.753200,0.000000
4.774000,0.000000
4.794800,0.000000
4.815600,0.000000
4.836400,0.000000
4.857200,0.000000
4.878000,0.000000
4.898800,0.000000
4.919600,0.000000
4.940400,0.000000
4.961200,0.000000
4.982000,0.000000
5.002800,0.000000
5.023600,0.000000
5.044400,0.000000
5.065200,0.000000
5.086000,0.000000
5.106800,0.000000
5.127600,0.000000
5.148400,0.000000
5.169200,0.000000
5.190000,0.000000
5.210800,0.000000
5.231600,0.000000
5.252400,0.000000
5.273200,0.000000
5.294000,0.000000
5.314800,0.000000
5.335600,0.000000
5.356400,0.000000
5.377200,0.000000
5.398000,0.000000
5.418800,0.000000
5.439600,0.000000
5.460400,0.000000
5.481200,0.000000
5.502000,0.000000
5.522800,0.000000
5.543600,0.000000
5.564400,0.000000
5.585200,0.000000
5.606000,0.000000
5.626800,0.000000
5.647600,0.000000
5.668400,0.000000
5.689200,0.000000
5.710000,0.000000
5.730800,0.000000
5.751600,0.000000
5.772400,0.000000
5.793200,0.000000
5.814000,0.000000
5.834800,0.000000
5.855600,0.000000
5.876400,0.000000
5.897200,0.000000
5.918000,0.000000
5.938800,0.000000
5.959600,0.000000
5.980400,0.000000
6.001200,0.000000
6.022000,0.000000
6.042800,0.000000
6.063600,0.000000
6.084400,0.000000
6.105200,0.000000
6.126000,0.000000
6.146800,0.000000
6.167600,0.000000
6.188400,0.000000
6.209200,0.000000
6.230000,0.000000
6.250800,0.000000
6.271600,0.000000
6.292400,0.000000
6.313200,0.000000
6.334000,0.000000
6.354800,0.000000
6.375600,0.000000
6.396400,0.000000
6.417200,0.000000
6.438000,0.000000
6.458800,0.000000
6.479600,0.000000
6.500400,0.000000
6.521200,0.000000
6.542000,0.000000
6.562800,0.000000
6.583600,0.000000
6.604400,0.000000
6.625200,0.000000
6.646000,0.000000
6.666800,0.000000
6.687600,0.000000
6.708400,0.000000
6.729200,0.000000
6.750000,0.000000
6.770800,0.000000
6.791600,0.000000
6.812400,0.000000
6.833200,0.000000
6.854000,0.000000
6.874800,0.000000
6.895600,0.000000
6.916400,0.000000
6.937200,0.000000
6.958000,0.000000
6.978800,0.000000
6.999600,0.000000
7.020400,0.000000
7.041200,0.000000
7.062000,0.000000
7.082800,0.000000
7.103600,0.000000
7.124400,0.000000
7.145200,0.000000
7.166000,0.000000
7.186800,0.000000
7.207600,0.000000
7.228400,0.000000
7.249200,0.000000
7.270000,0.000000
7.290800,0.000000
7.311600,0.000000
7.332400,0.000000
7.353200,0.000000
7.374000,0.000000
7.394800,0.000000
7.415600,0.000000
7.436400,0.000000
7.457200,0.000000
7.478000,0.000000
7.498800,0.000000
7.519600,0.000000
7.540400,0.000000
7.561200,0.000000
7.582000,0.000000
7.602800,0.000000
7.623600,0.000000
7.644400,0.000000
7.665200,0.000000
7.686000,0.000000
7.706800,0.000000
7.727600,0.000000
7.748400,0.000000
7.769200,0.000000
7.790000,0.000000
7.810800,0.000000
7.831600,0.000000
7.852400,0.000000
7.873200,0.000000
7.894000,0.000000
7.914800,0.000000
7.935600,0.000000
7.956400,0.000000
7.977200,0.000000
7.998000,0.000000
8.018800,0.000000
8.039600,0.000000
8.060400,0.000000
8.081200,0.000000
8.102000,0.000000
8.122800,0.000000
8.143600,0.000000
8.164400,0.000000
8.185200,0.000000
8.206000,0.000000
8.226800,0.000000
8.247600,0.000000
8.268400,0.000000
8.289200,0.000000
8.310000,0.000000
8.330800,0.000000
8.351600,0.000000
8.372400,0.000000
8.393200,0.000000
8.414000,0.000000
8.434800,0.000000
8.455600,0.000000
8.476400,0.000000
8.497200,0.000000
8.518000,0.000000
8.538800,0.000000
8.559600,0.000000
8.580400,0.000000
8.601200,0.000000
8.622000,0.000000
8.642800,0.000000
8.663600,0.000000
8.684400,0.000000
8.705200,0.000000
8.726000,0.000000
8.746800,0.000000
8.767600,0.000000
8.788400,0.000000
8.809200,0.000000
8.830000,0.000000
8.850800,0.000000
8.871600,0.000000
8.892400,0.000000
8.913200,0.000000
8.934000,0.000000
8.954800,0.000000
8.975600,0.000000
8.996400,0.000000
9.017200,0.000000
9.038000,0.000000
9.058800,0.000000
9.079600,0.000000
9.100400,0.000000
9.121200,0.000000
9.142000,0.000000
9.162800,0.000000
9.183600,0.000000
9.204400,0.000000
9.225200,0.000000
9.246000,0.000000
9.266800,0.000000
9.287600,0.000000
9.308400,0.000000
9.329200,0.000000
9.350000,0.000000
9.370800,0.000000
9.391600,0.000000
9.412400,0.000000
9.433200,0.000000
9.454000,0.000000
9.474800,0.000000
9.495600,0.000000
9.516400,0.000000
9.537200,0.000000
9.558000,0.000000
9.578800,0.000000
9.599600,0.000000
9.620400,0.000000
9.641200,0.000000
9.662000,0.000000
9.682800,0.000000
9.703600,0.000000
9.724400,0.000000
9.745200,0.000000
9.766000,0.000000
9.786800,0.000000
9.807600,0.000000
9.828400,0.000000
9.849200,0.000000
9.870000,0.000000
9.890800,0.000000
9.911600,0.000000
9.932400,0.000000
9.953200,0.000000
9.974000,0.000000
9.994800,0.000000
10.015600,0.000000
10.036400,0.000000
10.057200,0.000000
10.078000,0.000000
10.098800,0.000000
10.119600,0.000000
10.140400,0.000000
10.161200,0.000000
10.182000,0.000000
10.202800,0.000000
10.223600,0.000000
10.244400,0.000000
10.265200,0.000000
10.286000,0.000000
10.306800,0.000000
10.327600,0.000000
10.348400,0.000000
10.369200,0.000000
10.390000,0.000000
10.410800,0.000000
10.431600,0.000000
10.452400,0.000000
10.473200,0.000000
10.494000,0.000000
10.514800,0.000000
10.535600,0.000000
10.556400,0.000000
10.577200,0.000000
10.598000,0.000000
10.618800,0.000000
10.639600,0.000000
10.660400,0.000000
10.681200,0.000000
10.701616,0.000000
