Time,Sequence Number,Event
1.1440000000000003,55001,ack
1.1440000000000003,55001,send
1.1440000000000003,55001,transmit
1.1648000000000003,56001,ack
1.1648000000000003,56001,send
1.1648000000000003,56001,transmit
1.1856000000000002,57001,ack
1.1856000000000002,57001,send
1.1856000000000002,57001,transmit
1.2064000000000001,58001,ack
1.2064000000000001,58001,send
1.2064000000000001,58001,transmit
1.2272,59001,ack
1.2272,59001,send
1.2272,59001,transmit
1.248,60001,ack
1.248,60001,send
1.248,60001,transmit
1.2688,61001,ack
1.2688,61001,send
1.2688,61001,transmit
1.2895999999999999,62001,ack
1.2895999999999999,62001,send
1.2895999999999999,62001,transmit
1.3103999999999998,63001,ack
1.3103999999999998,63001,send
1.3103999999999998,63001,transmit
1.3311999999999997,64001,ack
1.3311999999999997,64001,send
1.3311999999999997,64001,transmit
1.3519999999999996,65001,ack
1.3519999999999996,65001,send
1.3519999999999996,65001,transmit
1.3727999999999996,66001,ack
1.3727999999999996,66001,send
1.3727999999999996,66001,transmit
1.3935999999999995,67001,ack
1.3935999999999995,67001,send
1.3935999999999995,67001,transmit
1.4143999999999994,68001,ack
1.4143999999999994,68001,send
1.4143999999999994,68001,transmit
1.4351999999999994,69001,ack
1.4351999999999994,69001,send
1.4351999999999994,69001,transmit
1.4559999999999993,70001,ack
1.4559999999999993,70001,send
1.4559999999999993,70001,transmit
1.4767999999999992,71001,ack
1.4767999999999992,71001,send
1.4767999999999992,71001,transmit
1.4975999999999992,72001,ack
1.4975999999999992,72001,send
1.4975999999999992,72001,transmit
1.518399999999999,73001,ack
1.518399999999999,73001,send
1.518399999999999,73001,transmit
1.539199999999999,74001,ack
1.539199999999999,74001,send
1.539199999999999,74001,transmit
1.559999999999999,75001,ack
1.559999999999999,75001,send
1.559999999999999,75001,transmit
1.5807999999999989,76001,ack
1.5807999999999989,76001,send
1.5807999999999989,76001,transmit
1.6015999999999988,77001,ack
1.6015999999999988,77001,send
1.6015999999999988,77001,transmit
1.6223999999999987,78001,ack
1.6223999999999987,78001,send
1.6223999999999987,78001,transmit
1.6431999999999987,79001,ack
1.6431999999999987,79001,send
1.6431999999999987,79001,transmit
1.6639999999999986,80001,ack
1.6639999999999986,80001,send
1.6639999999999986,80001,transmit
1.6847999999999985,81001,ack
1.6847999999999985,81001,send
1.6847999999999985,81001,transmit
1.7055999999999985,82001,ack
1.7055999999999985,82001,send
1.7055999999999985,82001,transmit
1.7263999999999984,83001,ack
1.7263999999999984,83001,send
1.7263999999999984,83001,transmit
1.7471999999999983,84001,ack
1.7471999999999983,84001,send
1.7471999999999983,84001,transmit
1.7679999999999982,85001,ack
1.7679999999999982,85001,send
1.7679999999999982,85001,transmit
1.7887999999999982,86001,ack
1.7887999999999982,86001,send
1.7887999999999982,86001,transmit
1.809599999999998,87001,ack
1.809599999999998,87001,send
1.809599999999998,87001,transmit
1.830399999999998,88001,ack
1.830399999999998,88001,send
1.830399999999998,88001,transmit
1.851199999999998,89001,ack
1.851199999999998,89001,send
1.851199999999998,89001,transmit
1.8719999999999979,90001,ack
1.8719999999999979,90001,send
1.8719999999999979,90001,transmit
1.8927999999999978,91001,ack
1.8927999999999978,91001,send
1.8927999999999978,91001,transmit
1.9135999999999977,92001,ack
1.9135999999999977,92001,send
1.9135999999999977,92001,transmit
1.9343999999999977,93001,ack
1.9343999999999977,93001,send
1.9343999999999977,93001,transmit
1.9551999999999976,94001,ack
1.9551999999999976,94001,send
1.9551999999999976,94001,transmit
1.9759999999999975,95001,ack
1.9759999999999975,95001,send
1.9759999999999975,95001,transmit
1.9967999999999975,96001,ack
1.9967999999999975,96001,send
1.9967999999999975,96001,transmit
2.017599999999997,97001,ack
2.017599999999997,97001,send
2.017599999999997,97001,transmit
2.038399999999997,98001,ack
2.038399999999997,98001,send
2.038399999999997,98001,transmit
2.059199999999997,99001,ack
2.059199999999997,99001,send
2.059199999999997,99001,transmit
2.079999999999997,100001,ack
2.079999999999997,100001,send
2.079999999999997,100001,transmit
2.100799999999997,101001,ack
2.100799999999997,101001,send
2.100799999999997,101001,transmit
2.121599999999997,102001,ack
2.121599999999997,102001,send
2.121599999999997,102001,transmit
2.1423999999999968,103001,ack
2.1423999999999968,103001,send
2.1423999999999968,103001,transmit
2.1631999999999967,104001,ack
2.1631999999999967,104001,send
2.1631999999999967,104001,transmit
2.1839999999999966,105001,ack
2.1839999999999966,105001,send
2.1839999999999966,105001,transmit
2.2047999999999965,106001,ack
2.2047999999999965,106001,send
2.2047999999999965,106001,transmit
2.2255999999999965,107001,ack
2.2255999999999965,107001,send
2.2255999999999965,107001,transmit
2.2463999999999964,108001,ack
2.2463999999999964,108001,send
2.2463999999999964,108001,transmit
2.2671999999999963,109001,ack
2.2671999999999963,109001,send
2.2671999999999963,109001,transmit
2.2879999999999963,110001,ack
2.2879999999999963,110001,send
2.2879999999999963,110001,transmit
2.308799999999996,111001,ack
2.308799999999996,111001,send
2.308799999999996,111001,transmit
2.329599999999996,112001,ack
2.329599999999996,112001,send
2.329599999999996,112001,transmit
2.350399999999996,113001,ack
2.350399999999996,113001,send
2.350399999999996,113001,transmit
2.371199999999996,114001,ack
2.371199999999996,114001,send
2.371199999999996,114001,transmit
2.391999999999996,115001,ack
2.391999999999996,115001,send
2.391999999999996,115001,transmit
2.412799999999996,116001,ack
2.412799999999996,116001,send
2.412799999999996,116001,transmit
2.4335999999999958,117001,ack
2.4335999999999958,117001,send
2.4335999999999958,117001,transmit
2.4543999999999957,118001,ack
2.4543999999999957,118001,send
2.4543999999999957,118001,transmit
2.4751999999999956,119001,ack
2.4751999999999956,119001,send
2.4751999999999956,119001,transmit
2.4959999999999956,120001,ack
2.4959999999999956,120001,send
2.4959999999999956,120001,transmit
2.5167999999999955,121001,ack
2.5167999999999955,121001,send
2.5167999999999955,121001,transmit
2.5375999999999954,122001,ack
2.5375999999999954,122001,send
2.5375999999999954,122001,transmit
2.5583999999999953,123001,ack
2.5583999999999953,123001,send
2.5583999999999953,123001,transmit
2.5791999999999953,124001,ack
2.5791999999999953,124001,send
2.5791999999999953,124001,transmit
2.599999999999995,125001,ack
2.599999999999995,125001,send
2.599999999999995,125001,transmit
2.620799999999995,126001,ack
2.620799999999995,126001,send
2.620799999999995,126001,transmit
2.641599999999995,127001,ack
2.641599999999995,127001,send
2.641599999999995,127001,transmit
2.662399999999995,128001,ack
2.662399999999995,128001,send
2.662399999999995,128001,transmit
2.683199999999995,129001,ack
2.683199999999995,129001,send
2.683199999999995,129001,transmit
2.703999999999995,130001,ack
2.703999999999995,130001,send
2.703999999999995,130001,transmit
2.724799999999995,131001,ack
2.724799999999995,131001,send
2.724799999999995,131001,transmit
2.7455999999999947,132001,ack
2.7455999999999947,132001,send
2.7455999999999947,132001,transmit
2.7663999999999946,133001,ack
2.7663999999999946,133001,send
2.7663999999999946,133001,transmit
2.7871999999999946,134001,ack
2.7871999999999946,134001,send
2.7871999999999946,134001,transmit
2.8079999999999945,135001,ack
2.8079999999999945,135001,send
2.8079999999999945,135001,transmit
2.8287999999999944,136001,ack
2.8287999999999944,136001,send
2.8287999999999944,136001,transmit
2.8495999999999944,137001,ack
2.8495999999999944,137001,send
2.8495999999999944,137001,transmit
2.8703999999999943,138001,ack
2.8703999999999943,138001,send
2.8703999999999943,138001,transmit
2.891199999999994,139001,ack
2.891199999999994,139001,send
2.891199999999994,139001,transmit
2.911999999999994,140001,ack
2.911999999999994,140001,send
2.911999999999994,140001,transmit
2.932799999999994,141001,ack
2.932799999999994,141001,send
2.932799999999994,141001,transmit
2.953599999999994,142001,ack
2.953599999999994,142001,send
2.953599999999994,142001,transmit
2.974399999999994,143001,ack
2.974399999999994,143001,send
2.974399999999994,143001,transmit
2.995199999999994,144001,ack
2.995199999999994,144001,send
2.995199999999994,144001,transmit
3.015999999999994,145001,ack
3.015999999999994,145001,send
3.015999999999994,145001,transmit
3.0367999999999937,146001,ack
3.0367999999999937,146001,send
3.0367999999999937,146001,transmit
3.0575999999999937,147001,ack
3.0575999999999937,147001,send
3.0575999999999937,147001,transmit
3.0783999999999936,148001,ack
3.0783999999999936,148001,send
3.0783999999999936,148001,transmit
3.0991999999999935,149001,ack
3.0991999999999935,149001,send
3.0991999999999935,149001,transmit
3.1199999999999934,150001,ack
3.1199999999999934,150001,send
3.1199999999999934,150001,transmit
3.1407999999999934,151001,ack
3.1407999999999934,151001,send
3.1407999999999934,151001,transmit
3.1615999999999933,152001,ack
3.1615999999999933,152001,send
3.1615999999999933,152001,transmit
3.1823999999999932,153001,ack
3.1823999999999932,153001,send
3.1823999999999932,153001,transmit
3.203199999999993,154001,ack
3.203199999999993,154001,send
3.203199999999993,154001,transmit
3.223999999999993,155001,ack
3.223999999999993,155001,send
3.223999999999993,155001,transmit
3.244799999999993,156001,ack
3.244799999999993,156001,send
3.244799999999993,156001,transmit
3.265599999999993,157001,ack
3.265599999999993,157001,send
3.265599999999993,157001,transmit
3.286399999999993,158001,ack
3.286399999999993,158001,send
3.286399999999993,158001,transmit
3.307199999999993,159001,ack
3.307199999999993,159001,send
3.307199999999993,159001,transmit
3.3279999999999927,160001,ack
3.3279999999999927,160001,send
3.3279999999999927,160001,transmit
3.3487999999999927,161001,ack
3.3487999999999927,161001,send
3.3487999999999927,161001,transmit
3.3695999999999926,162001,ack
3.3695999999999926,162001,send
3.3695999999999926,162001,transmit
3.3903999999999925,163001,ack
3.3903999999999925,163001,send
3.3903999999999925,163001,transmit
3.4111999999999925,164001,ack
3.4111999999999925,164001,send
3.4111999999999925,164001,transmit
3.4319999999999924,165001,ack
3.4319999999999924,165001,send
3.4319999999999924,165001,transmit
3.4527999999999923,166001,ack
3.4527999999999923,166001,send
3.4527999999999923,166001,transmit
3.4735999999999922,167001,ack
3.4735999999999922,167001,send
3.4735999999999922,167001,transmit
3.494399999999992,168001,ack
3.494399999999992,168001,send
3.494399999999992,168001,transmit
3.515199999999992,169001,ack
3.515199999999992,169001,send
3.515199999999992,169001,transmit
3.535999999999992,170001,ack
3.535999999999992,170001,send
3.535999999999992,170001,transmit
3.556799999999992,171001,ack
3.556799999999992,171001,send
3.556799999999992,171001,transmit
3.577599999999992,172001,ack
3.577599999999992,172001,send
3.577599999999992,172001,transmit
3.598399999999992,173001,ack
3.598399999999992,173001,send
3.598399999999992,173001,transmit
3.6191999999999918,174001,ack
3.6191999999999918,174001,send
3.6191999999999918,174001,transmit
3.6399999999999917,175001,ack
3.6399999999999917,175001,send
3.6399999999999917,175001,transmit
3.6607999999999916,176001,ack
3.6607999999999916,176001,send
3.6607999999999916,176001,transmit
3.6815999999999915,177001,ack
3.6815999999999915,177001,send
3.6815999999999915,177001,transmit
3.7023999999999915,178001,ack
3.7023999999999915,178001,send
3.7023999999999915,178001,transmit
3.7231999999999914,179001,ack
3.7231999999999914,179001,send
3.7231999999999914,179001,transmit
3.7439999999999913,180001,ack
3.7439999999999913,180001,send
3.7439999999999913,180001,transmit
3.7647999999999913,181001,ack
3.7647999999999913,181001,send
3.7647999999999913,181001,transmit
3.785599999999991,182001,ack
3.785599999999991,182001,send
3.785599999999991,182001,transmit
3.806399999999991,183001,ack
3.806399999999991,183001,send
3.806399999999991,183001,transmit
3.827199999999991,184001,ack
3.827199999999991,184001,send
3.827199999999991,184001,transmit
3.847999999999991,185001,ack
3.847999999999991,185001,send
3.847999999999991,185001,transmit
3.868799999999991,186001,ack
3.868799999999991,186001,send
3.868799999999991,186001,transmit
3.889599999999991,187001,ack
3.889599999999991,187001,send
3.889599999999991,187001,transmit
3.9103999999999908,188001,ack
3.9103999999999908,188001,send
3.9103999999999908,188001,transmit
3.9311999999999907,189001,ack
3.9311999999999907,189001,send
3.9311999999999907,189001,transmit
3.9519999999999906,190001,ack
3.9519999999999906,190001,send
3.9519999999999906,190001,transmit
3.9727999999999906,191001,ack
3.9727999999999906,191001,send
3.9727999999999906,191001,transmit
3.9935999999999905,192001,ack
3.9935999999999905,192001,send
3.9935999999999905,192001,transmit
4.01439999999999,193001,ack
4.01439999999999,193001,send
4.01439999999999,193001,transmit
4.03519999999999,194001,ack
4.03519999999999,194001,send
4.03519999999999,194001,transmit
4.055999999999989,195001,ack
4.055999999999989,195001,send
4.055999999999989,195001,transmit
4.076799999999989,196001,ack
4.076799999999989,196001,send
4.076799999999989,196001,transmit
4.097599999999988,197001,ack
4.097599999999988,197001,send
4.097599999999988,197001,transmit
4.118399999999988,198001,ack
4.118399999999988,198001,send
4.118399999999988,198001,transmit
4.139199999999987,199001,ack
4.139199999999987,199001,send
4.139199999999987,199001,transmit
4.159999999999987,200001,ack
4.159999999999987,200001,send
4.159999999999987,200001,transmit
4.180799999999986,201001,ack
4.180799999999986,201001,send
4.180799999999986,201001,transmit
4.201599999999986,202001,ack
4.201599999999986,202001,send
4.201599999999986,202001,transmit
4.222399999999985,203001,ack
4.222399999999985,203001,send
4.222399999999985,203001,transmit
4.243199999999985,204001,ack
4.243199999999985,204001,send
4.243199999999985,204001,transmit
4.263999999999984,205001,ack
4.263999999999984,205001,send
4.263999999999984,205001,transmit
4.284799999999984,206001,ack
4.284799999999984,206001,send
4.284799999999984,206001,transmit
4.305599999999983,207001,ack
4.305599999999983,207001,send
4.305599999999983,207001,transmit
4.326399999999983,208001,ack
4.326399999999983,208001,send
4.326399999999983,208001,transmit
4.347199999999982,209001,ack
4.347199999999982,209001,send
4.347199999999982,209001,transmit
4.367999999999982,210001,ack
4.367999999999982,210001,send
4.367999999999982,210001,transmit
4.388799999999981,211001,ack
4.388799999999981,211001,send
4.388799999999981,211001,transmit
4.409599999999981,212001,ack
4.409599999999981,212001,send
4.409599999999981,212001,transmit
4.43039999999998,213001,ack
4.43039999999998,213001,send
4.43039999999998,213001,transmit
4.45119999999998,214001,ack
4.45119999999998,214001,send
4.45119999999998,214001,transmit
4.471999999999979,215001,ack
4.471999999999979,215001,send
4.471999999999979,215001,transmit
4.492799999999979,216001,ack
4.492799999999979,216001,send
4.492799999999979,216001,transmit
4.513599999999978,217001,ack
4.513599999999978,217001,send
4.513599999999978,217001,transmit
4.534399999999978,218001,ack
4.534399999999978,218001,send
4.534399999999978,218001,transmit
4.555199999999977,219001,ack
4.555199999999977,219001,send
4.555199999999977,219001,transmit
4.5759999999999765,220001,ack
4.5759999999999765,220001,send
4.5759999999999765,220001,transmit
4.596799999999976,221001,ack
4.596799999999976,221001,send
4.596799999999976,221001,transmit
4.6175999999999755,222001,ack
4.6175999999999755,222001,send
4.6175999999999755,222001,transmit
4.638399999999975,223001,ack
4.638399999999975,223001,send
4.638399999999975,223001,transmit
4.6591999999999745,224001,ack
4.6591999999999745,224001,send
4.6591999999999745,224001,transmit
4.679999999999974,225001,ack
4.679999999999974,225001,send
4.679999999999974,225001,transmit
4.7007999999999734,226001,ack
4.7007999999999734,226001,send
4.7007999999999734,226001,transmit
4.721599999999973,227001,ack
4.721599999999973,227001,send
4.721599999999973,227001,transmit
4.742399999999972,228001,ack
4.742399999999972,228001,send
4.742399999999972,228001,transmit
4.763199999999972,229001,ack
4.763199999999972,229001,send
4.763199999999972,229001,transmit
4.783999999999971,230001,ack
4.783999999999971,230001,send
4.783999999999971,230001,transmit
4.804799999999971,231001,ack
4.804799999999971,231001,send
4.804799999999971,231001,transmit
4.82559999999997,232001,ack
4.82559999999997,232001,send
4.82559999999997,232001,transmit
4.84639999999997,233001,ack
4.84639999999997,233001,send
4.84639999999997,233001,transmit
4.867199999999969,234001,ack
4.867199999999969,234001,send
4.867199999999969,234001,transmit
4.887999999999969,235001,ack
4.887999999999969,235001,send
4.887999999999969,235001,transmit
4.908799999999968,236001,ack
4.908799999999968,236001,send
4.908799999999968,236001,transmit
4.929599999999968,237001,ack
4.929599999999968,237001,send
4.929599999999968,237001,transmit
4.950399999999967,238001,ack
4.950399999999967,238001,send
4.950399999999967,238001,transmit
4.971199999999967,239001,ack
4.971199999999967,239001,send
4.971199999999967,239001,transmit
4.991999999999966,240001,ack
4.991999999999966,240001,send
4.991999999999966,240001,transmit
5.012799999999966,241001,ack
5.012799999999966,241001,send
5.012799999999966,241001,transmit
5.033599999999965,242001,ack
5.033599999999965,242001,send
5.033599999999965,242001,transmit
5.054399999999965,243001,ack
5.054399999999965,243001,send
5.054399999999965,243001,transmit
5.075199999999964,244001,ack
5.075199999999964,244001,send
5.075199999999964,244001,transmit
5.095999999999964,245001,ack
5.095999999999964,245001,send
5.095999999999964,245001,transmit
5.116799999999963,246001,ack
5.116799999999963,246001,send
5.116799999999963,246001,transmit
5.137599999999963,247001,ack
5.137599999999963,247001,send
5.137599999999963,247001,transmit
5.158399999999962,248001,ack
5.158399999999962,248001,send
5.158399999999962,248001,transmit
5.179199999999962,249001,ack
5.179199999999962,249001,send
5.179199999999962,249001,transmit
5.199999999999961,250001,ack
5.199999999999961,250001,send
5.199999999999961,250001,transmit
5.220799999999961,251001,ack
5.220799999999961,251001,send
5.220799999999961,251001,transmit
5.24159999999996,252001,ack
5.24159999999996,252001,send
5.24159999999996,252001,transmit
5.2623999999999596,253001,ack
5.2623999999999596,253001,send
5.2623999999999596,253001,transmit
5.283199999999959,254001,ack
5.283199999999959,254001,send
5.283199999999959,254001,transmit
5.3039999999999585,255001,ack
5.3039999999999585,255001,send
5.3039999999999585,255001,transmit
5.324799999999958,256001,ack
5.324799999999958,256001,send
5.324799999999958,256001,transmit
5.3455999999999575,257001,ack
5.3455999999999575,257001,send
5.3455999999999575,257001,transmit
5.366399999999957,258001,ack
5.366399999999957,258001,send
5.366399999999957,258001,transmit
5.3871999999999565,259001,ack
5.3871999999999565,259001,send
5.3871999999999565,259001,transmit
5.407999999999956,260001,ack
5.407999999999956,260001,send
5.407999999999956,260001,transmit
5.428799999999955,261001,ack
5.428799999999955,261001,send
5.428799999999955,261001,transmit
5.449599999999955,262001,ack
5.449599999999955,262001,send
5.449599999999955,262001,transmit
5.470399999999954,263001,ack
5.470399999999954,263001,send
5.470399999999954,263001,transmit
5.491199999999954,264001,ack
5.491199999999954,264001,send
5.491199999999954,264001,transmit
5.511999999999953,265001,ack
5.511999999999953,265001,send
5.511999999999953,265001,transmit
5.532799999999953,266001,ack
5.532799999999953,266001,send
5.532799999999953,266001,transmit
5.553599999999952,267001,ack
5.553599999999952,267001,send
5.553599999999952,267001,transmit
5.574399999999952,268001,ack
5.574399999999952,268001,send
5.574399999999952,268001,transmit
5.595199999999951,269001,ack
5.595199999999951,269001,send
5.595199999999951,269001,transmit
5.615999999999951,270001,ack
5.615999999999951,270001,send
5.615999999999951,270001,transmit
5.63679999999995,271001,ack
5.63679999999995,271001,send
5.63679999999995,271001,transmit
5.65759999999995,272001,ack
5.65759999999995,272001,send
5.65759999999995,272001,transmit
5.678399999999949,273001,ack
5.678399999999949,273001,send
5.678399999999949,273001,transmit
5.699199999999949,274001,ack
5.699199999999949,274001,send
5.699199999999949,274001,transmit
5.719999999999948,275001,ack
5.719999999999948,275001,send
5.719999999999948,275001,transmit
5.740799999999948,276001,ack
5.740799999999948,276001,send
5.740799999999948,276001,transmit
5.761599999999947,277001,ack
5.761599999999947,277001,send
5.761599999999947,277001,transmit
5.782399999999947,278001,ack
5.782399999999947,278001,send
5.782399999999947,278001,transmit
5.803199999999946,279001,ack
5.803199999999946,279001,send
5.803199999999946,279001,transmit
5.823999999999946,280001,ack
5.823999999999946,280001,send
5.823999999999946,280001,transmit
5.844799999999945,281001,ack
5.844799999999945,281001,send
5.844799999999945,281001,transmit
5.865599999999945,282001,ack
5.865599999999945,282001,send
5.865599999999945,282001,transmit
5.886399999999944,283001,ack
5.886399999999944,283001,send
5.886399999999944,283001,transmit
5.907199999999944,284001,ack
5.907199999999944,284001,send
5.907199999999944,284001,transmit
5.927999999999943,285001,ack
5.927999999999943,285001,send
5.927999999999943,285001,transmit
5.948799999999943,286001,ack
5.948799999999943,286001,send
5.948799999999943,286001,transmit
5.969599999999942,287001,ack
5.969599999999942,287001,send
5.969599999999942,287001,transmit
5.9903999999999415,288001,ack
5.9903999999999415,288001,send
5.9903999999999415,288001,transmit
6.011199999999941,289001,ack
6.011199999999941,289001,send
6.011199999999941,289001,transmit
6.0319999999999405,290001,ack
6.0319999999999405,290001,send
6.0319999999999405,290001,transmit
6.05279999999994,291001,ack
6.05279999999994,291001,send
6.05279999999994,291001,transmit
6.0735999999999395,292001,ack
6.0735999999999395,292001,send
6.0735999999999395,292001,transmit
6.094399999999939,293001,ack
6.094399999999939,293001,send
6.094399999999939,293001,transmit
6.1151999999999385,294001,ack
6.1151999999999385,294001,send
6.1151999999999385,294001,transmit
6.135999999999938,295001,ack
6.135999999999938,295001,send
6.135999999999938,295001,transmit
6.156799999999937,296001,ack
6.156799999999937,296001,send
6.156799999999937,296001,transmit
6.177599999999937,297001,ack
6.177599999999937,297001,send
6.177599999999937,297001,transmit
6.198399999999936,298001,ack
6.198399999999936,298001,send
6.198399999999936,298001,transmit
6.219199999999936,299001,ack
6.219199999999936,299001,send
6.219199999999936,299001,transmit
6.239999999999935,300001,ack
6.239999999999935,300001,send
6.239999999999935,300001,transmit
6.260799999999935,301001,ack
6.260799999999935,301001,send
6.260799999999935,301001,transmit
6.281599999999934,302001,ack
6.281599999999934,302001,send
6.281599999999934,302001,transmit
6.302399999999934,303001,ack
6.302399999999934,303001,send
6.302399999999934,303001,transmit
6.323199999999933,304001,ack
6.323199999999933,304001,send
6.323199999999933,304001,transmit
6.343999999999933,305001,ack
6.343999999999933,305001,send
6.343999999999933,305001,transmit
6.364799999999932,306001,ack
6.364799999999932,306001,send
6.364799999999932,306001,transmit
6.385599999999932,307001,ack
6.385599999999932,307001,send
6.385599999999932,307001,transmit
6.406399999999931,308001,ack
6.406399999999931,308001,send
6.406399999999931,308001,transmit
6.427199999999931,309001,ack
6.427199999999931,309001,send
6.427199999999931,309001,transmit
6.44799999999993,310001,ack
6.44799999999993,310001,send
6.44799999999993,310001,transmit
6.46879999999993,311001,ack
6.46879999999993,311001,send
6.46879999999993,311001,transmit
6.489599999999929,312001,ack
6.489599999999929,312001,send
6.489599999999929,312001,transmit
6.510399999999929,313001,ack
6.510399999999929,313001,send
6.510399999999929,313001,transmit
6.531199999999928,314001,ack
6.531199999999928,314001,send
6.531199999999928,314001,transmit
6.551999999999928,315001,ack
6.551999999999928,315001,send
6.551999999999928,315001,transmit
6.572799999999927,316001,ack
6.572799999999927,316001,send
6.572799999999927,316001,transmit
6.593599999999927,317001,ack
6.593599999999927,317001,send
6.593599999999927,317001,transmit
6.614399999999926,318001,ack
6.614399999999926,318001,send
6.614399999999926,318001,transmit
6.635199999999926,319001,ack
6.635199999999926,319001,send
6.635199999999926,319001,transmit
6.655999999999925,320001,ack
6.655999999999925,320001,send
6.655999999999925,320001,transmit
6.676799999999925,321001,ack
6.676799999999925,321001,send
6.676799999999925,321001,transmit
6.697599999999924,322001,ack
6.697599999999924,322001,send
6.697599999999924,322001,transmit
6.7183999999999235,323001,ack
6.7183999999999235,323001,send
6.7183999999999235,323001,transmit
6.739199999999923,324001,ack
6.739199999999923,324001,send
6.739199999999923,324001,transmit
6.7599999999999225,325001,ack
6.7599999999999225,325001,send
6.7599999999999225,325001,transmit
6.780799999999922,326001,ack
6.780799999999922,326001,send
